announced_date	battery	camera	current_status	dimensions	display_inches	image	is_Touch	memory	os	phone_model	processor	ram	resolution	url	weight
6-Apr-05						http://i-cdn.phonearena.com/images/phones/4684-specs/Sanyo-SCP-200.jpg				Sanyo SCP-200				http://www.phonearena.com/phones/Sanyo-SCP-200_id1144	101 g
23-Apr-05						http://i-cdn.phonearena.com/images/phones/4687-specs/Sanyo-VI-2300.jpg				Sanyo VI-2300				http://www.phonearena.com/phones/Sanyo-VI-2300_id1202	
27-Jan-10		2 megapixels	Released	 4.37 x 2.17 x 0.43 inches	 2.6 inches	http://i-cdn.phonearena.com/images/phones/19568-specs/Palm-Pixi-Plus.jpg	 Multi-touch		 webOS (1.3.5)	Palm Pixi Plus			 320 x 400 pixels	http://www.phonearena.com/phones/Palm-Pixi-Plus_id4308	92 g
22-Mar-10		3 megapixels	Released	 3.96 x 2.34 x 0.67 inches	 3.1 inches	http://i-cdn.phonearena.com/images/phones/20556-specs/Palm-Pre-Plus-GSM.jpg	 Multi-touch		 webOS (1.4)	Palm Pre Plus GSM			 320 x 480 pixels	http://www.phonearena.com/phones/Palm-Pre-Plus-GSM_id4520	138 g
22-Mar-10		2 megapixels	Released	 4.37 x 2.17 x 0.43 inches	 2.6 inches	http://i-cdn.phonearena.com/images/phones/20554-specs/Palm-Pixi-Plus-GSM.jpg	 Multi-touch		 webOS (1.3.5)	Palm Pixi Plus GSM			 320 x 400 pixels	http://www.phonearena.com/phones/Palm-Pixi-Plus-GSM_id4521	92 g
19-Oct-10				 3.96 x 2.35 x 0.67 inches		http://i-cdn.phonearena.com/images/phones/22875-specs/Palm-Pre-2.jpg			" webOS (2.1, 2.0)"	Palm Pre 2				http://www.phonearena.com/phones/Palm-Pre-2_id4849	
19-Oct-10		5 megapixels	Released	 3.96 x 2.35 x 0.67 inches	 3.1 inches	http://i-cdn.phonearena.com/images/phones/22878-specs/Palm-Pre-2-GSM.jpg	 Multi-touch		" webOS (2.2, 2.0)"	Palm Pre 2 GSM			 320 x 480 pixels	http://www.phonearena.com/phones/Palm-Pre-2-GSM_id4969	145 g
30-Jun-05						http://i-cdn.phonearena.com/images/phones/4393-specs/Sanyo-MM-8300.jpg				Sanyo MM-8300				http://www.phonearena.com/phones/Sanyo-MM-8300_id1277	102 g
12-Nov-05						http://i-cdn.phonearena.com/images/phones/5094-specs/Sanyo-SCP-9000--MM-9000.jpg				Sanyo SCP-9000 / MM-9000				http://www.phonearena.com/phones/Sanyo-SCP-9000--MM-9000_id1340	
12-Nov-05						http://i-cdn.phonearena.com/images/phones/5098-specs/Sanyo-SCP-4930--RL-4930.jpg				Sanyo SCP-4930 / RL-4930				http://www.phonearena.com/phones/Sanyo-SCP-4930--RL-4930_id1342	125 g
8-Dec-05						http://i-cdn.phonearena.com/images/phones/5214-specs/Sanyo-MM-7500.jpg				Sanyo MM-7500				http://www.phonearena.com/phones/Sanyo-MM-7500_id1417	
24-Apr-06						http://i-cdn.phonearena.com/images/phones/5888-specs/Sanyo-SCP-3100.jpg				Sanyo SCP-3100				http://www.phonearena.com/phones/Sanyo-SCP-3100_id1531	99 g
29-Jun-06						http://i-cdn.phonearena.com/images/phones/6050-specs/Sanyo-SCP-2400.jpg				Sanyo SCP-2400				http://www.phonearena.com/phones/Sanyo-SCP-2400_id1654	
3-Jul-06						http://i-cdn.phonearena.com/images/phones/6116-specs/Sanyo-Katana.jpg				Sanyo Katana				http://www.phonearena.com/phones/Sanyo-Katana_id1633	
12-Sep-06						http://i-cdn.phonearena.com/images/phones/6295-specs/Sanyo-SCP-8400.jpg				Sanyo SCP-8400				http://www.phonearena.com/phones/Sanyo-SCP-8400_id1712	
15-Nov-06						http://i-cdn.phonearena.com/images/phones/6699-specs/Sanyo-SCP-7000.jpg				Sanyo SCP-7000				http://www.phonearena.com/phones/Sanyo-SCP-7000_id1821	
4-Dec-06						http://i-cdn.phonearena.com/images/phones/6753-specs/Sanyo-M1.jpg				Sanyo M1				http://www.phonearena.com/phones/Sanyo-M1_id1813	
27-Mar-07						http://i-cdn.phonearena.com/images/phones/8215-specs/Sanyo-SCP-7050.jpg				Sanyo SCP-7050				http://www.phonearena.com/phones/Sanyo-SCP-7050_id2017	
14-May-07						http://i-cdn.phonearena.com/images/phones/8399-specs/Sanyo-SCP-3200.jpg				Sanyo SCP-3200				http://www.phonearena.com/phones/Sanyo-SCP-3200_id2023	
3-Jul-07						http://i-cdn.phonearena.com/images/phones/8553-specs/Sanyo-Katana-II.jpg				Sanyo Katana II				http://www.phonearena.com/phones/Sanyo-Katana-II_id2177	
17-Oct-07						http://i-cdn.phonearena.com/images/phones/9003-specs/Sanyo-S1.jpg				Sanyo S1				http://www.phonearena.com/phones/Sanyo-S1_id2387	
1-Apr-08						http://i-cdn.phonearena.com/images/phones/10025-specs/Sanyo-PRO-200.jpg				Sanyo PRO-200				http://www.phonearena.com/phones/Sanyo-PRO-200_id2645	
25-Feb-08						http://i-cdn.phonearena.com/images/phones/10061-specs/Sanyo-Katana-LX.jpg				Sanyo Katana LX				http://www.phonearena.com/phones/Sanyo-Katana-LX_id2647	
1-Apr-08						http://i-cdn.phonearena.com/images/phones/10067-specs/Sanyo-PRO-700.jpg				Sanyo PRO-700				http://www.phonearena.com/phones/Sanyo-PRO-700_id2643	
18-Aug-08			Released			http://i-cdn.phonearena.com/images/phones/10902-specs/Sanyo-Katana-Eclipse-X.jpg				Sanyo Katana Eclipse X				http://www.phonearena.com/phones/Sanyo-Katana-Eclipse-X_id3030	
31-Mar-09			Released			http://i-cdn.phonearena.com/images/phones/15065-specs/Sanyo-SCP-2700.jpg				Sanyo SCP-2700				http://www.phonearena.com/phones/Sanyo-SCP-2700_id3548	
17-Mar-09			Released			http://i-cdn.phonearena.com/images/phones/18607-specs/Sanyo-SCP-3810.jpg				Sanyo SCP-3810				http://www.phonearena.com/phones/Sanyo-SCP-3810_id3586	
20-Nov-09			Released			http://i-cdn.phonearena.com/images/phones/18875-specs/Sanyo-Incognito-SCP-6760.jpg				Sanyo Incognito SCP-6760				http://www.phonearena.com/phones/Sanyo-Incognito-SCP-6760_id4253	
13-Sep-10				 4.10 x 2.20 x 0.60 inches	 2.8 inches	http://i-cdn.phonearena.com/images/phones/22415-specs/Sanyo-Innuendo.jpg				Sanyo Innuendo			 400 x 240 pixels	http://www.phonearena.com/phones/Sanyo-Innuendo_id4882	108 g
9-Dec-10			Released			http://i-cdn.phonearena.com/images/phones/23657-specs/Sanyo-Taho.jpg				Sanyo Taho				http://www.phonearena.com/phones/Sanyo-Taho_id5092	
10-Dec-14		13 megapixels	Released	 6.06 x 3.07 x 0.19 inches	 5.5 inches	http://i-cdn.phonearena.com/images/phones/57937-specs/vivo-X5-Max.jpg	 Multi-touch		 Android (4.4.4) Funtouch 2.0 UI	vivo X5 Max	" Octa-core, 1700 MHz, ARM Cortex-A53, 64-bit"	2048 MB 	 1080 x 1920 pixels	http://www.phonearena.com/phones/vivo-X5-Max_id9013	156 g
28-Aug-15			Released	 5.82 x 2.89 x 0.25 inches	 5.2 inches	http://i-cdn.phonearena.com/images/phones/55030-specs/vivo-X5Pro.jpg			 Android (5.0) Funtouch OS UI	vivo X5Pro			 1080 x 1920 pixels	http://www.phonearena.com/phones/vivo-X5Pro_id9592	151 g
26-Jul-14						http://i-cdn.phonearena.com/images/phones/51347-specs/Xolo-Play-6X-1000.jpg			 Android (4.4.2) 	Xolo Play 6X-1000				http://www.phonearena.com/phones/Xolo-Play-6X-1000_id9141	
30-Jul-14						http://i-cdn.phonearena.com/images/phones/51519-specs/Xolo-Q1000-Opus2.jpg			 Android (4.3) 	Xolo Q1000 Opus2				http://www.phonearena.com/phones/Xolo-Q1000-Opus2_id9149	
2-Aug-14						http://i-cdn.phonearena.com/images/phones/51522-specs/Xolo-Q1011.jpg			 Android (4.4) 	Xolo Q1011				http://www.phonearena.com/phones/Xolo-Q1011_id9150	
2-Aug-14						http://i-cdn.phonearena.com/images/phones/51537-specs/Xolo-A500S-Lite.jpg			 Android (4.2) 	Xolo A500S Lite				http://www.phonearena.com/phones/Xolo-A500S-Lite_id9156	
26-Aug-14		8 megapixels		 5.35 x 2.65 x 0.28 inches	 4.7 inches	http://i-cdn.phonearena.com/images/phones/51318-specs/Xolo-Q900s.jpg	 Multi-touch	8 GB	" Android (4.4, 4.3)"	Xolo Q900s	" Quad-core, 1200 MHz, ARM Cortex-A7"	1024 MB 	 540 x 960 pixels	http://www.phonearena.com/phones/Xolo-Q900s_id9136	100 g
26-Aug-14						http://i-cdn.phonearena.com/images/phones/51323-specs/Xolo-Q500s-IPS.jpg			 Android (4.4.2) 	Xolo Q500s IPS				http://www.phonearena.com/phones/Xolo-Q500s-IPS_id9138	
26-Aug-14						http://i-cdn.phonearena.com/images/phones/51330-specs/Xolo-A700s.jpg			 Android (4.2) 	Xolo A700s				http://www.phonearena.com/phones/Xolo-A700s_id9139	
30-Aug-14		8 megapixels	Released	 5.35 x 2.65 x 0.28 inches	 4.7 inches	http://i-cdn.phonearena.com/images/phones/51360-specs/Xolo-Win-Q900s.jpg	 Multi-touch	8 GB	 Windows Phone 8.1	Xolo Win Q900s	" Quad-core, 1200 MHz, ARM Cortex-A7"	1024 MB 	 720 x 1280 pixels	http://www.phonearena.com/phones/Xolo-Win-Q900s_id9148	100 g
23-Sep-14						http://i-cdn.phonearena.com/images/phones/51309-specs/Xolo-A1000s.jpg			 Android (4.4.2) 	Xolo A1000s				http://www.phonearena.com/phones/Xolo-A1000s_id9132	
23-Sep-14						http://i-cdn.phonearena.com/images/phones/51312-specs/Xolo-Play-8X-1200.jpg			 Android (4.4) 	Xolo Play 8X-1200				http://www.phonearena.com/phones/Xolo-Play-8X-1200_id9133	
23-Sep-14						http://i-cdn.phonearena.com/images/phones/51314-specs/Xolo-Hive-8X-1000.jpg			 Android (4.4) 	Xolo Hive 8X-1000				http://www.phonearena.com/phones/Xolo-Hive-8X-1000_id9134	
22-Oct-14						http://i-cdn.phonearena.com/images/phones/51305-specs/Xolo-Q1000s-plus.jpg				Xolo Q1000s plus				http://www.phonearena.com/phones/Xolo-Q1000s-plus_id9130	
22-Oct-14			Released			http://i-cdn.phonearena.com/images/phones/51308-specs/Xolo-Q610s.jpg			 Android (4.4.2) 	Xolo Q610s				http://www.phonearena.com/phones/Xolo-Q610s_id9131	
26-Oct-14						http://i-cdn.phonearena.com/images/phones/51316-specs/Xolo-A550S-IPS.jpg			" Android (4.4, 4.2) "	Xolo A550S IPS				http://www.phonearena.com/phones/Xolo-A550S-IPS_id9135	
20-Nov-14						http://i-cdn.phonearena.com/images/phones/51293-specs/Xolo-Q1020.jpg			 Android (4.4) 	Xolo Q1020				http://www.phonearena.com/phones/Xolo-Q1020_id9123	
21-Nov-14						http://i-cdn.phonearena.com/images/phones/51296-specs/Xolo-Play-8X-1100.jpg			 Android (4.4) 	Xolo Play 8X-1100				http://www.phonearena.com/phones/Xolo-Play-8X-1100_id9126	
22-Nov-14						http://i-cdn.phonearena.com/images/phones/51300-specs/Xolo-Q510s.jpg			 Android (4.4.2) 	Xolo Q510s				http://www.phonearena.com/phones/Xolo-Q510s_id9128	
22-Nov-14						http://i-cdn.phonearena.com/images/phones/51303-specs/Xolo-Q700s-plus.jpg			 Android (4.4.2) 	Xolo Q700s plus				http://www.phonearena.com/phones/Xolo-Q700s-plus_id9129	
29-Mar-09						http://i-cdn.phonearena.com/images/phones/35460-specs/TAG-Heuer-MERIDIIST.jpg				TAG Heuer MERIDIIST				http://www.phonearena.com/phones/TAG-Heuer-MERIDIIST_id7024	
18-Dec-14		8 megapixels	Released	 5.35 x 2.65 x 0.28 inches	 4.7 inches	http://i-cdn.phonearena.com/images/phones/50769-specs/Xolo-Q900s-Plus.jpg	 Multi-touch	8 GB	 Android (4.4)	Xolo Q900s Plus	" Quad-core, 1200 MHz, ARM Cortex-A7"	1024 MB 	 720 x 1280 pixels	http://www.phonearena.com/phones/Xolo-Q900s-Plus_id9020	100 g
19-Dec-14						http://i-cdn.phonearena.com/images/phones/51257-specs/Xolo-One.jpg			 Android (5.0) 	Xolo One				http://www.phonearena.com/phones/Xolo-One_id9115	
19-Dec-14			Released			http://i-cdn.phonearena.com/images/phones/51260-specs/Xolo-Omega-5.0.jpg			 Android (4.4) 	Xolo Omega 5.0				http://www.phonearena.com/phones/Xolo-Omega-5.0_id9116	
20-Dec-14						http://i-cdn.phonearena.com/images/phones/51283-specs/Xolo-Opus-HD.jpg			 Android (4.4.2) 	Xolo Opus HD				http://www.phonearena.com/phones/Xolo-Opus-HD_id9122	
20-Dec-14			Released			http://i-cdn.phonearena.com/images/phones/51265-specs/Xolo-Omega-5.5.jpg			 Android (4.4.2) 	Xolo Omega 5.5				http://www.phonearena.com/phones/Xolo-Omega-5.5_id9118	
2-Jan-15			Announced	 5.30 x 2.64 x 0.43 inches		http://i-cdn.phonearena.com/images/phones/50951-specs/Xolo-Q700-Club.jpg			 Android (4.4.2)	Xolo Q700 Club				http://www.phonearena.com/phones/Xolo-Q700-Club_id9047	
5-Jan-15			Released			http://i-cdn.phonearena.com/images/phones/51277-specs/Xolo-Q710s.jpg			 Android (4.4) 	Xolo Q710s				http://www.phonearena.com/phones/Xolo-Q710s_id9120	
7-Apr-14			Announced			http://i-cdn.phonearena.com/images/phones/46491-specs/TAG-Heuer-Meridiist-Infinite.jpg				TAG Heuer Meridiist Infinite			 240 x 320 pixels	http://www.phonearena.com/phones/TAG-Heuer-Meridiist-Infinite_id8578	
7-Jan-15						http://i-cdn.phonearena.com/images/phones/51274-specs/Xolo-Opus-3.jpg			 Android (4.4.2) 	Xolo Opus 3				http://www.phonearena.com/phones/Xolo-Opus-3_id9119	
9-Jan-15						http://i-cdn.phonearena.com/images/phones/51279-specs/Xolo-Q2100.jpg			 Android (4.4) 	Xolo Q2100				http://www.phonearena.com/phones/Xolo-Q2100_id9121	
1-May-15			Released			http://i-cdn.phonearena.com/images/phones/55306-specs/Xolo-Prime.jpg			 Android (5.0) 	Xolo Prime				http://www.phonearena.com/phones/Xolo-Prime_id9644	
8-Jul-15			Released			http://i-cdn.phonearena.com/images/phones/55260-specs/Xolo-Cube-5.0.jpg			 Android (5.0) 	Xolo Cube 5.0				http://www.phonearena.com/phones/Xolo-Cube-5.0_id9638	
21-Jul-15			Released			http://i-cdn.phonearena.com/images/phones/55466-specs/Xolo-A1010.jpg			 Android (4.4.2) 	Xolo A1010				http://www.phonearena.com/phones/Xolo-A1010_id9655	
21-Jul-15			Released			http://i-cdn.phonearena.com/images/phones/55485-specs/Xolo-Win-Q1000.jpg			 Windows Phone 8.1 	Xolo Win Q1000				http://www.phonearena.com/phones/Xolo-Win-Q1000_id9657	
11-Aug-15			Released			http://i-cdn.phonearena.com/images/phones/55334-specs/Xolo-LT2000.jpg			" Android (5.0, 4.4) "	Xolo LT2000				http://www.phonearena.com/phones/Xolo-LT2000_id9646	
17-Aug-15			Released			http://i-cdn.phonearena.com/images/phones/55337-specs/Xolo-Q1001.jpg			 Android (4.4.2) 	Xolo Q1001				http://www.phonearena.com/phones/Xolo-Q1001_id9649	
28-Aug-15			Released			http://i-cdn.phonearena.com/images/phones/55584-specs/Xolo-Q520s.jpg			 Android (4.4.2) Display Physical 	Xolo Q520s				http://www.phonearena.com/phones/Xolo-Q520s_id9666	
8-Sep-15			Released			http://i-cdn.phonearena.com/images/phones/55252-specs/Xolo-Black.jpg			 Android (5.0) HIVE Atlas UI 	Xolo Black				http://www.phonearena.com/phones/Xolo-Black_id9636	
8-Sep-15			Released			http://i-cdn.phonearena.com/images/phones/55256-specs/Xolo-Era.jpg			 Android (4.4.2) 	Xolo Era				http://www.phonearena.com/phones/Xolo-Era_id9637	
8-Mar-13				 11.89 x 7.68 x 0.50 inches	 11.6 inches	http://i-cdn.phonearena.com/images/phones/39884-specs/Fujitsu-STYLISTIC-Q702.jpg	" Multi-touch Camera Camera: 5 megapixels Features: Autofocus Camcorder: 1920x1080 (1080p HD) Front-facing camera: Other Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Dual-core, 1800 MHz, Intel Core i5-3427U Graphics processor: Intel HD Graphics 4000 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 4096 MB RAM Built-in storage: 128 GB Storage expansion: SD, SDHC Battery Capacity: 3150 mAh Multimedia Speakers: Stereo speakers specifications continue after the ad Connectivity Bluetooth: 4.0 Wi-Fi: 802.11 a, b, g, n USB: USB 3.0 Connector: Full-size USB"		 Windows (8 Pro)	Fujitsu STYLISTIC Q702			 1366 x 768 pixels	http://www.phonearena.com/phones/Fujitsu-STYLISTIC-Q702_id7773	848 g
8-Jul-13						http://i-cdn.phonearena.com/images/phones/41779-specs/UMX-MXC-628.jpg				UMX MXC-628				http://www.phonearena.com/phones/UMX-MXC-628_id7971	
8-Jan-14				 4.80 x 2.52 x 0.53 inches	 4.0 inches	http://i-cdn.phonearena.com/images/phones/44823-specs/UMX-U680.jpg			 Android (4.1)	UMX U680				http://www.phonearena.com/phones/UMX-U680_id8293	120 g
23-May-13			Released	 4.92 x 2.74 x 0.59 inches		http://i-cdn.phonearena.com/images/phones/48935-specs/CAT-B15.jpg			 Android (4.1)	CAT B15				http://www.phonearena.com/phones/CAT-B15_id7866	170 g
20-Sep-13			Released	 5.16 x 2.68 x 0.39 inches	 4.5 inches	http://i-cdn.phonearena.com/images/phones/42912-specs/Jolla-Smartphone.jpg	" Multi-touch Features: Light sensor, Proximity sensor, Scratch-resistant glass (Corning Gorilla Glass 2) Camera Camera: 8 megapixels Flash: LED Features: Autofocus Camcorder: Yes Front-facing camera: 2 megapixels Hardware System chip: System chip - Most modern handsets use an advanced chip that includes many of the device‰Ûªs hardware modules like the processor, Wi-Fi, Bluetooth and sometimes even the wireless radio. This field shows what particular system chip (or System-on-a-Chip) is used in the phone. Qualcomm Snapdragon 400 Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Dual-core, 1400 MHz, Krait 200 Graphics processor: Adreno 305 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 1024 MB RAM Built-in storage: 16 GB Storage expansion: microSD, microSDHC, microSDXC up to 64 GB Battery Talk time: 9.00 hours the average is 15 h (884 min) Stand-by time: 20.8 days (500 hours) the average is 18 days (425 h) Talk time (3G): 10.00 hours the average is 15 h (913 min) Capacity: 2100 mAh Multimedia Music player: Filter by: Album, Artist, Playlists Features: Album art cover, Background playback Speakers: Earpiece, Loudspeaker YouTube player: Yes Technology GSM: 850, 900, 1800, 1900 MHz UMTS: 850, 900, 1900, 2100 MHz Data: LTE, HSPA (unspecified), UMTS, EDGE, GPRS Micro SIM: Yes Positioning: Positioning - This field shows the positioning systems supported by the device. There are three main types: GPS, A-GPS and GLONASS. GPS - This is one of the most widespread global positioning technologies, developed and maintained by the U.S. government. It uses satellites in order to detect your location. Works best in clear weather. A-GPS - A-GPS stands for Assisted GPS and is the industry standard for positioning and navigation. ‰ÛÏAssisted‰Ûù means that it can use local wireless networks, in addition to satellites, for quicker and more precise localization. GLONASS - GLONASS is a global positioning system, developed by the Russian Federation. It‰Ûªs very similar to GPS, but isn‰Ûªt so popular in cell phones. GPS, A-GPS, Glonass"		 Sailfish	Jolla Smartphone			 540 x 960 pixels	http://www.phonearena.com/phones/Jolla-Smartphone_id8153	141 g
15-Jul-13					 1.8 inches	http://i-cdn.phonearena.com/images/phones/41865-specs/Maxwest-MX12.jpg				Maxwest MX12				http://www.phonearena.com/phones/Maxwest-MX12_id8001	
15-Jul-13						http://i-cdn.phonearena.com/images/phones/41871-specs/Maxwest-Orbit-6100.jpg			 Android (4.1) 	Maxwest Orbit 6100				http://www.phonearena.com/phones/Maxwest-Orbit-6100_id8002	
26-Jul-04				 4.68 x 2.91 x 0.78 inches		http://i-cdn.phonearena.com/images/phones/7534-specs/HP-iPAQ-h6300.jpg			 Windows Mobile Professional (2003)	HP iPAQ h6300				http://www.phonearena.com/phones/HP-iPAQ-h6300_id871	190 g
29-Jul-14				 8.8 x 5 x 0.36 inches	 8.0 inches	http://i-cdn.phonearena.com/images/phones/48483-specs/Nvidia-SHIELD.jpg			 Android	Nvidia SHIELD				http://www.phonearena.com/phones/Nvidia-SHIELD_id8812	390 g
7-Nov-11			Released	 8.10 x 5.00 x 0.48 inches	 7.0 inches	http://i-cdn.phonearena.com/images/phones/32925-specs/Barnes---Noble-NOOK-Tablet.jpg			 Android (2.3)	Barnes & Noble NOOK Tablet	" Dual-core, 1000 MHz"	1024 MB 	 1024 x 600 pixels	http://www.phonearena.com/phones/Barnes---Noble-NOOK-Tablet_id6548	400 g
7-Jan-11						http://i-cdn.phonearena.com/images/phones/25569-specs/ViewSonic-ViewPad-4.jpg				ViewSonic ViewPad 4				http://www.phonearena.com/phones/ViewSonic-ViewPad-4_id5131	
11-Feb-11				 4.49 x 2.40 x 0.49 inches	 3.5 inches	http://i-cdn.phonearena.com/images/phones/26872-specs/ViewSonic-V350.jpg			 Android (2.2)	ViewSonic V350			 320 x 480 pixels	http://www.phonearena.com/phones/ViewSonic-V350_id5207	125 g
23-Apr-14						http://i-cdn.phonearena.com/images/phones/46688-specs/OnePlus-One.jpg			" Android (5.1, 4.4.4, 4.4) CyanogenMod 11S UI"	OnePlus One				http://www.phonearena.com/phones/OnePlus-One_id8603	
28-Jul-15			Released			http://i-cdn.phonearena.com/images/phones/54392-specs/OnePlus-2.jpg			 Android (5.1) OxygenOS UI	OnePlus 2				http://www.phonearena.com/phones/OnePlus-2_id9520	
1-Aug-12		8 megapixels				http://i-cdn.phonearena.com/images/phones/48214-specs/Gionee-Gpad-G1.jpg	 Multi-touch		 Android (4.0) 	Gionee Gpad G1			 480 x 800 pixels	http://www.phonearena.com/phones/Gionee-Gpad-G1_id8795	
4-Jan-15						http://i-cdn.phonearena.com/images/phones/51762-specs/Fly-Chat-TS111.jpg				Fly Chat TS111				http://www.phonearena.com/phones/Fly-Chat-TS111_id9227	
31-May-11			Released	 4.45 x 2.28 x 0.56 inches		http://i-cdn.phonearena.com/images/phones/29051-specs/Pantech-Crossover.jpg			 Android (2.2)	Pantech Crossover				http://www.phonearena.com/phones/Pantech-Crossover_id5598	146 g
11-Jul-12						http://i-cdn.phonearena.com/images/phones/37157-specs/Meizu-MX.jpg			 Android (4.0.3)	Meizu MX				http://www.phonearena.com/phones/Meizu-MX_id7321	
27-Nov-12				 4.92 x 2.56 x 0.40 inches		http://i-cdn.phonearena.com/images/phones/39266-specs/Meizu-MX2.jpg			 Android (4.1)	Meizu MX2				http://www.phonearena.com/phones/Meizu-MX2_id7588	142 g
6-Jan-14				 5.47 x 2.83 x 0.36 inches		http://i-cdn.phonearena.com/images/phones/44731-specs/Meizu-MX3.jpg			 Android (4.2) FlyMe 3.0 UI	Meizu MX3				http://www.phonearena.com/phones/Meizu-MX3_id8291	143 g
3-Sep-14			Released			http://i-cdn.phonearena.com/images/phones/48747-specs/Meizu-MX4.jpg			 Android (4.4.4) Flyme 4.0 UI	Meizu MX4				http://www.phonearena.com/phones/Meizu-MX4_id8884	
19-Nov-14			Released			http://i-cdn.phonearena.com/images/phones/50257-specs/Meizu-MX4-Pro.jpg			 Android (4.4.4)	Meizu MX4 Pro				http://www.phonearena.com/phones/Meizu-MX4-Pro_id8991	
26-Jan-15		13 megapixels		 5.93 x 2.96 x 0.35 inches	 5.5 inches	http://i-cdn.phonearena.com/images/phones/51326-specs/Meizu-m1-note.jpg	 Multi-touch		 Android	Meizu m1 note			 1080 x 1920 pixels	http://www.phonearena.com/phones/Meizu-m1-note_id9140	145 g
28-Jan-15				 5.52 x 2.84 x 0.35 inches		http://i-cdn.phonearena.com/images/phones/51333-specs/Meizu-Blue-Charm.jpg			 Android (4.4) Flyme 4 UI	Meizu Blue Charm				http://www.phonearena.com/phones/Meizu-Blue-Charm_id9142	128 g
1-Jun-15			Released			http://i-cdn.phonearena.com/images/phones/53352-specs/Meizu-m2-note.jpg			 Android (5.0) Flyme 4 UI	Meizu m2 note				http://www.phonearena.com/phones/Meizu-m2-note_id9435	
30-Jun-15			Released			http://i-cdn.phonearena.com/images/phones/57142-specs/Meizu-MX5.jpg			 Android (5.0) Flyme OS 4.5 UI	Meizu MX5				http://www.phonearena.com/phones/Meizu-MX5_id9490	
29-Jul-15		13 megapixels	Released	 5.52 x 2.71 x 0.34 inches	 5.0 inches	http://i-cdn.phonearena.com/images/phones/54455-specs/Meizu-m2.jpg	 Multi-touch		 Android (5.1) Flyme 4.5 UI	Meizu m2	" Quad-core, 1300 MHz, ARM Cortex-A53"	2048 MB 	 720 x 1280 pixels	http://www.phonearena.com/phones/Meizu-m2_id9555	131 g
23-Sep-15			Announced	 6.17 x 3.07 x 0.30 inches		http://i-cdn.phonearena.com/images/phones/55479-specs/Meizu-PRO-5.jpg			 Android Flyme 5.0 UI	Meizu PRO 5		3072 MB 		http://www.phonearena.com/phones/Meizu-PRO-5_id9658	168 g
21-Oct-15		13 megapixels	Released	 5.93 x 2.96 x 0.32 inches	 5.5 inches	http://i-cdn.phonearena.com/images/phones/57476-specs/Meizu-Blue-Charm-Metal.jpg	 Multi-touch		 Android Flyme 5 UI	Meizu Blue Charm Metal	" Octa-core, 2000 MHz, ARM Cortex-A53, 64-bit"	2048 MB 	 1080 x 1920 pixels	http://www.phonearena.com/phones/Meizu-Blue-Charm-Metal_id9769	162 g
14-Apr-08				 4.33 x 2.12 x 0.70 inches	 2.6 inches	http://i-cdn.phonearena.com/images/phones/10103-specs/GIGABYTE-GSmart-i350.jpg	" Yes Camera Camera: 2 megapixels Features: Autofocus Camcorder: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 520 MHz, Marvell PXA270 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 64 MB RAM / 256 MB ROM Storage expansion: miniSD, miniSDHC Battery Talk time: 4.50 hours the average is 15 h (872 min) Stand-by time: 6.7 days (160 hours) the average is 18 days (421 h)"		 Windows Mobile Professional (6.0)	GIGABYTE GSmart i350			 480 x 640 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-i350_id2760	130 g
11-Feb-08			Released	 4.56 x 2.32 x 0.58 inches		http://i-cdn.phonearena.com/images/phones/10100-specs/GIGABYTE-GSmart-MS800.jpg			 Windows Mobile Professional (6.0)	GIGABYTE GSmart MS800				http://www.phonearena.com/phones/GIGABYTE-GSmart-MS800_id2631	133 g
