Apple iPhone 6 Plus,16GB - Silver - T-Mobile,466,0
Apple iPhone 6,16GB - Gold - Verizon,450,0
Apple iPhone 6,64GB - Silver - AT&T,416,0
Sony Xperia Z3,16GB - White - T-Mobile,346,25
Sony Xperia Z3,16GB - Black - AT&T,403,75
Sony Xperia Z3,16GB - Copper - T-Mobile,371,25
Sony Xperia Z3,16GB - Copper - AT&T,364,50
Sony Xperia Z3,16GB - Black - T-Mobile,256,25
Sony Xperia Z3,16GB - White - AT&T,415,75
Samsung Galaxy Note 4,32GB - Gold - AT&T,495,0
HTC One M8 (Windows),32GB - Grey - AT&T,193,50
Samsung Galaxy Note 4,32GB - Black - T-Mobile,405,0
Samsung Galaxy Note 4,32GB - White - T-Mobile,374,0
Samsung Galaxy Note 4,32GB - White - AT&T,339,0
Samsung Galaxy Note 4,32GB - White - Verizon,349,0
Samsung Galaxy Note 4,32GB - Black - AT&T,319,0
Samsung Galaxy Note 4,32GB - Black - Sprint,299,0
HTC One M8 (Windows),32GB - Grey - Verizon,154,75
Samsung Galaxy Note 4,32GB - Black - Verizon,299,0
Samsung Galaxy Note 4,32GB - Gold - T-Mobile,495,0
Samsung Galaxy Note 4,32GB - White - Sprint,240,0
Amazon Fire Phone,64GB - Black - AT&T,201,0
Amazon Fire Phone,32GB - Black - AT&T,122,0
LG G3,16GB - White - T-Mobile,321,25
LG G3,16GB - White - AT&T,291,50
LG G3,16GB - Black - AT&T,318,0
LG G3,32GB - White - AT&T,313,0
LG G3,32GB - Black - AT&T,288,0
LG G3,16GB - Black - T-Mobile,343,0
LG G3,32GB - Black - Verizon,319,25
LG G3,32GB - White - Verizon,188,25
Motorola Moto G (4G LTE),8GB - Black - T-Mobile,98,0
Motorola Moto G (4G LTE),8GB - Black - AT&T,87,0
Samsung Galaxy S5,16GB - Gold - AT&T,230,0
Samsung Galaxy S5 Active,16GB - Gray - AT&T,229,0
Samsung Galaxy S5,16GB - Gold - Verizon,279,0
Samsung Galaxy S5,16GB - Blue - Verizon,279,0
Samsung Galaxy S5 Active,16GB - Red - AT&T,269,0
Samsung Galaxy S5 Active,16GB - Camo Green - AT&T,229,0
Motorola Moto E,4GB - White - AT&T,87,0
Motorola Moto E,4GB - Black - AT&T,68,50
Motorola Moto E,4GB - Black - T-Mobile,62,0
Samsung Galaxy S5,16GB - White - T-Mobile,252,0
Samsung Galaxy S5,16GB - White - Verizon,187,0
Samsung Galaxy S5,16GB - Black - Verizon,187,0
Samsung Galaxy S5,16GB - Black - T-Mobile,233,0
Samsung Galaxy S5,16GB - Black - AT&T,190,0
Samsung Galaxy S5,16GB - White - AT&T,190,0
Sony Xperia Z2,16GB - Black - T-Mobile,312,0
Sony Xperia Z2,16GB - White - AT&T,338,0
Sony Xperia Z2,16GB - Black - AT&T,338,0
